"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"16.02.2025","44.544,5","44.574,5","44.574,5","44.501,0","","0,01%"
"14.02.2025","44.540,0","44.720,5","44.765,5","44.493,1","","-0,40%"
"13.02.2025","44.718,5","44.440,4","44.770,4","44.265,4","","0,63%"
"12.02.2025","44.439,4","44.603,0","44.628,5","44.092,6","","-0,37%"
"11.02.2025","44.603,5","44.406,5","44.640,0","44.290,0","","0,44%"
"10.02.2025","44.407,0","44.349,0","44.615,5","44.297,0","","0,13%"
"09.02.2025","44.348,5","44.061,0","44.361,5","44.061,0","","0,08%"
"07.02.2025","44.311,0","44.731,0","44.851,5","44.279,6","","-0,95%"
"06.02.2025","44.734,5","44.901,9","45.042,2","44.541,3","","-0,38%"
"05.02.2025","44.903,9","44.508,7","44.916,3","44.346,7","","0,89%"
"04.02.2025","44.507,2","44.601,5","44.603,4","44.213,5","","-0,22%"
"03.02.2025","44.603,4","44.031,0","44.671,3","43.813,0","","1,30%"
"02.02.2025","44.030,0","44.182,0","44.182,0","43.900,5","","-1,16%"
"31.01.2025","44.546,0","44.948,5","45.068,5","44.505,8","","-0,89%"
"30.01.2025","44.947,5","44.754,6","45.012,8","44.614,1","","0,43%"
"29.01.2025","44.754,7","44.806,8","44.966,0","44.580,6","","-0,11%"
"28.01.2025","44.804,3","44.685,6","44.979,8","44.557,8","","0,27%"
"27.01.2025","44.682,1","44.325,5","44.743,7","43.822,0","","0,81%"
"26.01.2025","44.325,0","44.285,5","44.366,0","44.247,0","","-0,17%"
"24.01.2025","44.398,5","44.529,5","44.575,0","44.333,8","","-0,29%"
"23.01.2025","44.529,0","44.132,6","44.547,4","44.108,6","","0,89%"
"22.01.2025","44.134,6","44.029,4","44.209,0","44.002,8","","0,24%"
"21.01.2025","44.028,9","43.748,5","44.055,5","43.291,0","","0,64%"
"20.01.2025","43.748,5","43.449,0","43.800,5","43.427,5","","0,71%"
"19.01.2025","43.441,0","43.497,0","43.511,0","43.418,0","","-0,07%"
"17.01.2025","43.471,5","43.159,0","43.655,1","43.145,0","","0,72%"
"16.01.2025","43.162,5","43.262,7","43.324,2","43.047,9","","-0,23%"
"15.01.2025","43.261,2","42.564,9","43.321,8","42.522,9","","1,63%"
"14.01.2025","42.566,9","42.375,6","42.591,1","42.154,0","","0,45%"
"13.01.2025","42.378,0","41.942,8","42.419,1","41.735,2","","1,04%"
"12.01.2025","41.941,8","41.973,8","42.012,2","41.873,2","","-0,09%"
"10.01.2025","41.980,8","42.492,0","42.660,0","41.856,8","","-1,20%"
"09.01.2025","42.489,0","42.578,1","42.646,0","42.457,5","","-0,21%"
"08.01.2025","42.578,6","42.539,3","42.669,2","42.325,4","","0,09%"
"07.01.2025","42.538,8","42.727,8","42.930,7","42.385,7","","-0,44%"
"06.01.2025","42.726,4","42.727,0","43.116,4","42.608,3","","0,02%"
"05.01.2025","42.717,0","42.711,5","42.733,0","42.693,5","","0,03%"
"03.01.2025","42.703,0","42.381,0","42.781,2","42.375,0","","0,75%"
"02.01.2025","42.383,5","42.551,5","42.938,5","42.178,0","","-0,39%"
"01.01.2025","42.551,5","42.618,0","42.668,5","42.513,5","","-0,03%"
"31.12.2024","42.563,0","42.581,1","42.779,6","42.416,0","","-0,04%"
"30.12.2024","42.580,1","42.968,0","42.976,5","42.260,5","","-0,91%"
"29.12.2024","42.969,0","42.966,0","43.040,0","42.926,0","","-0,11%"
"27.12.2024","43.016,0","43.350,5","43.353,0","42.756,2","","-0,78%"
"26.12.2024","43.354,5","43.224,8","43.380,0","43.038,8","","0,29%"
"25.12.2024","43.228,2","43.260,2","43.272,2","43.190,2","","-0,05%"
"24.12.2024","43.250,2","42.905,6","43.269,8","42.827,8","","0,81%"
"23.12.2024","42.904,7","42.977,0","43.019,0","42.506,5","","-0,16%"
"22.12.2024","42.974,0","42.901,0","43.028,0","42.901,0","","0,34%"
"20.12.2024","42.830,5","42.333,0","43.215,6","42.059,0","","1,18%"
"19.12.2024","42.330,5","42.349,6","42.771,5","42.328,0","","-0,03%"
"18.12.2024","42.342,7","43.438,8","43.691,2","42.179,8","","-2,53%"
"17.12.2024","43.443,2","43.674,8","43.730,8","43.330,5","","-0,53%"
"16.12.2024","43.674,4","43.843,5","43.959,3","43.656,5","","-0,38%"
"15.12.2024","43.842,0","43.810,5","43.856,5","43.809,5","","0,08%"
"13.12.2024","43.806,5","43.896,0","44.052,0","43.772,0","","-0,21%"
"12.12.2024","43.898,0","44.099,6","44.207,9","43.878,0","","-0,46%"
"11.12.2024","44.102,6","44.274,5","44.367,3","44.096,4","","-0,39%"
"10.12.2024","44.275,0","44.388,4","44.473,0","44.190,5","","-0,26%"
"09.12.2024","44.388,9","44.654,5","44.729,0","44.372,3","","-0,60%"
"08.12.2024","44.655,0","44.633,0","44.666,0","44.606,0","","0,06%"
"06.12.2024","44.626,5","44.777,1","44.904,1","44.595,5","","-0,34%"
"05.12.2024","44.778,1","44.991,9","45.057,1","44.720,3","","-0,48%"
