"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"28.02.2025","7,15","7,22","7,51","7,00","29,73M","-2,19%"
"27.02.2025","7,31","7,36","7,51","7,23","21,49M","-0,68%"
"26.02.2025","7,36","7,55","7,55","7,16","22,89M","-0,27%"
"25.02.2025","7,38","6,90","7,47","6,87","36,95M","7,42%"
"24.02.2025","6,87","7,45","7,46","6,77","30,53M","-5,63%"
"21.02.2025","7,28","7,37","7,47","7,16","27,19M","-1,22%"
"20.02.2025","7,37","7,58","7,63","7,32","21,34M","-1,07%"
"19.02.2025","7,45","7,51","7,74","7,45","18,94M","-2,99%"
"18.02.2025","7,68","7,91","8,07","7,62","39,78M","-3,52%"
"17.02.2025","7,96","7,42","8,02","7,42","38,35M","7,86%"
"14.02.2025","7,38","7,16","7,54","7,00","35,37M","5,28%"
"13.02.2025","7,01","7,05","7,16","6,98","24,48M","-1,13%"
"12.02.2025","7,09","7,11","7,20","6,96","23,99M","-2,48%"
"11.02.2025","7,27","7,25","7,47","7,08","26,13M","0,14%"
"10.02.2025","7,26","7,16","7,47","7,14","20,87M","2,69%"
"07.02.2025","7,07","7,34","7,45","6,96","30,59M","-4,33%"
"06.02.2025","7,39","6,91","7,42","6,91","27,36M","7,41%"
"05.02.2025","6,88","7,21","7,21","6,86","20,92M","-4,97%"
"04.02.2025","7,24","7,15","7,30","6,81","28,80M","0,28%"
"03.02.2025","7,22","7,32","7,32","7,08","22,91M","-3,22%"
"31.01.2025","7,46","7,31","7,56","7,20","25,87M","0,54%"
"30.01.2025","7,42","6,71","7,42","6,71","31,78M","12,59%"
"29.01.2025","6,59","6,83","6,86","6,46","20,66M","-2,51%"
"28.01.2025","6,76","6,98","7,04","6,76","18,43M","-3,57%"
"27.01.2025","7,01","6,35","7,04","6,30","27,60M","10,05%"
"24.01.2025","6,37","6,33","6,59","6,32","14,45M","1,27%"
"23.01.2025","6,29","6,37","6,48","6,17","18,28M","-1,26%"
"22.01.2025","6,37","6,24","6,51","6,11","22,74M","3,41%"
"21.01.2025","6,16","6,11","6,25","6,05","17,01M","0,82%"
"20.01.2025","6,11","6,01","6,22","5,85","17,59M","0,83%"
"17.01.2025","6,06","6,01","6,13","5,90","23,43M","2,02%"
"16.01.2025","5,94","6,28","6,34","5,92","29,22M","-6,75%"
"15.01.2025","6,37","6,01","6,43","6,00","32,61M","7,78%"
"14.01.2025","5,91","5,86","5,92","5,71","24,85M","1,72%"
"13.01.2025","5,81","6,07","6,08","5,77","17,08M","-3,65%"
"10.01.2025","6,03","6,02","6,14","5,90","18,15M","0,33%"
"09.01.2025","6,01","6,13","6,17","5,90","23,94M","-2,59%"
"08.01.2025","6,17","6,46","6,48","6,07","26,14M","-6,52%"
"07.01.2025","6,60","6,72","6,81","6,54","21,86M","-0,75%"
"06.01.2025","6,65","6,41","6,69","6,37","31,33M","6,23%"
"03.01.2025","6,26","6,43","6,56","6,15","20,26M","-2,64%"
"02.01.2025","6,43","6,50","6,57","6,25","28,46M","-1,08%"
"30.12.2024","6,50","6,54","6,79","6,41","23,98M","-0,15%"
"27.12.2024","6,51","6,66","6,73","6,28","32,27M","-0,31%"
"26.12.2024","6,53","7,03","7,08","6,52","28,60M","-6,45%"
"23.12.2024","6,98","7,20","7,27","6,94","21,51M","-4,38%"
"20.12.2024","7,30","7,11","7,59","6,98","37,57M","2,38%"
"19.12.2024","7,13","6,75","7,13","6,72","37,89M","6,10%"
"18.12.2024","6,72","7,25","7,35","6,62","38,20M","-10,04%"
"17.12.2024","7,47","7,85","7,87","7,43","39,13M","-3,74%"
"16.12.2024","7,76","8,25","8,27","7,72","24,55M","-5,37%"
"13.12.2024","8,20","8,39","8,60","8,19","24,22M","-2,15%"
"12.12.2024","8,38","8,90","8,94","8,31","38,57M","-9,01%"
"11.12.2024","9,21","8,80","9,54","8,70","38,03M","5,62%"
"10.12.2024","8,72","8,68","8,78","8,33","28,10M","3,07%"
"09.12.2024","8,46","8,61","8,91","8,42","30,59M","-0,94%"
"06.12.2024","8,54","9,19","9,34","8,48","33,70M","-7,07%"
"05.12.2024","9,19","9,40","9,67","9,19","25,82M","-0,54%"
"04.12.2024","9,24","9,34","9,50","9,24","22,33M","-0,75%"
"03.12.2024","9,31","9,28","9,41","9,16","23,69M","1,20%"
"02.12.2024","9,20","9,01","9,40","8,86","24,47M","1,88%"
"29.11.2024","9,03","9,00","9,22","8,70","38,09M","0,44%"
"28.11.2024","8,99","9,63","9,79","8,86","31,41M","-6,74%"
"27.11.2024","9,64","10,66","10,75","9,64","39,52M","-9,40%"
"26.11.2024","10,64","9,95","10,74","9,93","36,38M","6,29%"
"25.11.2024","10,01","9,43","10,01","9,40","22,34M","6,26%"
"22.11.2024","9,42","9,25","9,43","9,12","24,56M","3,06%"
"21.11.2024","9,14","9,22","9,31","9,11","29,38M","-2,56%"
"19.11.2024","9,38","9,28","9,41","9,10","21,22M","1,63%"
"18.11.2024","9,23","9,10","9,46","9,00","29,25M","2,56%"
"14.11.2024","9,00","9,26","9,55","8,98","35,62M","-2,81%"
"13.11.2024","9,26","9,30","9,54","9,03","34,83M","0,33%"
"12.11.2024","9,23","9,44","9,59","9,23","29,55M","-1,81%"
"11.11.2024","9,40","9,50","9,57","9,22","33,02M","-2,08%"
"08.11.2024","9,60","9,73","9,92","9,07","60,45M","2,35%"
"07.11.2024","9,38","9,81","10,10","9,36","39,61M","-3,60%"
"06.11.2024","9,73","9,74","9,92","9,54","29,31M","-2,51%"
"05.11.2024","9,98","9,65","10,02","9,41","37,15M","2,04%"
"04.11.2024","9,78","9,14","9,88","9,14","45,27M","10,38%"
"01.11.2024","8,86","9,59","9,59","8,78","28,58M","-6,34%"
"31.10.2024","9,46","9,52","9,67","9,40","13,53M","-1,46%"
"30.10.2024","9,60","9,25","9,68","9,17","25,29M","4,01%"
"29.10.2024","9,23","9,45","9,52","9,15","17,69M","-2,53%"
"28.10.2024","9,47","9,28","9,60","9,27","21,49M","3,72%"
"25.10.2024","9,13","9,46","9,52","9,13","20,35M","-3,69%"
"24.10.2024","9,48","9,18","9,51","9,08","24,93M","3,61%"
"23.10.2024","9,15","9,16","9,32","9,06","20,84M","-1,61%"
"22.10.2024","9,30","9,57","9,81","9,15","31,26M","-3,83%"
"21.10.2024","9,67","9,45","9,79","9,45","22,99M","2,87%"
"18.10.2024","9,40","9,64","9,72","9,36","24,02M","-1,78%"
"17.10.2024","9,57","9,70","9,73","9,57","14,89M","-2,35%"
"16.10.2024","9,80","9,65","9,97","9,58","21,32M","1,03%"
"15.10.2024","9,70","9,90","9,97","9,61","16,30M","-1,02%"
"14.10.2024","9,80","9,41","10,06","9,30","24,58M","3,70%"
"11.10.2024","9,45","9,22","9,47","8,93","28,43M","2,61%"
"10.10.2024","9,21","9,30","9,32","9,07","17,35M","-0,32%"
"09.10.2024","9,24","9,47","9,52","9,24","16,75M","-3,45%"
"08.10.2024","9,57","9,45","9,63","9,33","18,49M","0,63%"
"07.10.2024","9,51","9,81","9,93","9,38","24,08M","-1,65%"
"04.10.2024","9,67","9,66","9,77","9,51","17,73M","-0,62%"
"03.10.2024","9,73","9,65","9,91","9,43","24,47M","-1,22%"
"02.10.2024","9,85","9,83","10,12","9,74","24,89M","1,34%"
"01.10.2024","9,72","9,78","9,93","9,60","21,61M","0,21%"
"30.09.2024","9,70","10,00","10,06","9,47","25,06M","-3,00%"
"27.09.2024","10,00","9,80","10,38","9,80","22,91M","2,04%"
"26.09.2024","9,80","10,08","10,33","9,77","21,84M","-2,00%"
"25.09.2024","10,00","10,27","10,33","9,84","20,27M","-1,86%"
"24.09.2024","10,19","10,29","10,33","10,02","15,36M","1,70%"
"23.09.2024","10,02","10,22","10,38","9,93","21,28M","-3,19%"
"20.09.2024","10,35","11,14","11,15","10,35","33,75M","-7,26%"
"19.09.2024","11,16","11,69","11,78","11,14","20,01M","-3,13%"
"18.09.2024","11,52","11,74","12,21","11,52","21,47M","-3,03%"
"17.09.2024","11,88","11,60","11,90","11,49","13,12M","1,63%"
"16.09.2024","11,69","11,56","11,82","11,44","10,92M","0,78%"
"13.09.2024","11,60","11,26","11,94","11,24","17,72M","3,85%"
"12.09.2024","11,17","11,31","11,31","11,07","12,41M","-0,89%"
"11.09.2024","11,27","11,44","11,52","11,16","15,15M","-0,53%"
"10.09.2024","11,33","11,40","11,51","11,23","12,25M","-1,65%"
"09.09.2024","11,52","11,82","11,89","11,52","12,08M","-2,37%"
"06.09.2024","11,80","12,28","12,51","11,76","17,71M","-4,07%"
"05.09.2024","12,30","12,04","12,36","11,62","24,71M","2,16%"
"04.09.2024","12,04","11,79","12,35","11,75","18,11M","3,08%"
"03.09.2024","11,68","12,19","12,28","11,60","20,10M","-2,42%"
"02.09.2024","11,97","12,00","12,20","11,83","13,09M","-1,56%"
"30.08.2024","12,16","12,75","12,78","12,13","25,02M","-5,66%"
"29.08.2024","12,89","13,20","13,25","12,66","20,19M","-2,20%"
"28.08.2024","13,18","13,33","13,47","13,14","14,97M","-2,15%"
"27.08.2024","13,47","13,33","13,73","13,28","14,60M","0,90%"
"26.08.2024","13,35","13,75","13,78","13,07","16,24M","-1,98%"
"23.08.2024","13,62","13,35","13,77","13,13","16,87M","3,34%"
"22.08.2024","13,18","13,70","13,84","13,12","16,05M","-4,84%"
"21.08.2024","13,85","13,83","14,08","13,42","19,72M","0,36%"
"20.08.2024","13,80","13,92","13,93","13,58","16,18M","-0,86%"
"19.08.2024","13,92","12,73","14,00","12,72","32,21M","10,65%"
"16.08.2024","12,58","13,31","13,36","12,58","18,54M","-5,34%"
"15.08.2024","13,29","12,82","13,41","12,56","19,51M","4,32%"
"14.08.2024","12,74","13,10","13,45","12,64","25,41M","-4,14%"
"13.08.2024","13,29","13,20","13,40","13,00","24,11M","2,63%"
"12.08.2024","12,95","13,05","13,84","12,95","39,38M","-0,08%"
"09.08.2024","12,96","12,90","13,25","12,21","41,04M","3,35%"
"08.08.2024","12,54","12,21","12,70","12,21","20,80M","2,87%"
"07.08.2024","12,19","11,51","12,25","11,47","23,78M","7,88%"
"06.08.2024","11,30","11,52","11,68","10,93","24,14M","-2,08%"
"05.08.2024","11,54","11,00","11,65","10,62","31,84M","-0,26%"
"02.08.2024","11,57","10,88","11,59","10,88","25,87M","7,13%"
